"EdgeWrite";"Provides text entry to hand held devices for people who find writing difficult.";;"help-http://www.cs.cmu.edu/~edgewrite/downloads/EwQuick.pdf,project_home_page-http://www.cs.cmu.edu/~edgewrite";Environmental Control,Text input Projects;http://www.cs.cmu.edu/~edgewrite/#download
"EdWord and EdWeb";"EdWord is a talking word processor that allows you to combine text with symbols.  EdWeb is a talking web browser that can display web pages as a combination of text and symbols.";;"help-http://www.deafblindonline.org.uk/software.html#ee,contact_address-mailto:Paul.Blenkhorn@manchester.ac.uk,project_home_page-http://www.deafblindonline.org.uk/";Symbol Library,Text to Speech,Switch Input Software,Alternative and Augmentative Communication,Text input Projects,Accessing the Web,Symbols,Alternative Access;http://www.oatsoft.org/Software/edword-and-edweb/downloads/2.0.0.1/Sense_EdWord-EdWeb_setup.exe
"EmacSpeak";"Emacspeak is a speech interface that allows visually impaired users to interact independently and efficiently with the computer.";;"help-http://www.cs.cornell.edu/home/raman/emacspeak/info/emacspeak.html,project_home_page-http://www.cs.cornell.edu/home/raman/emacspeak/,support-http://www.cs.vassar.edu/~priestdo/emacspeak/";Text to Speech,Other function,Viewing the screen;http://prdownloads.sourceforge.net/emacspeak/
"Enable Viacam";"Enable Viacam (aka eViacam) is a mouse replacement software that moves the pointer as you move your head. It works on standard PCs equipped with a web camera. No additional hardware is required. Runs over Windows and Linux and is released under GNU/GPL license.";"<h2> About this project</h2>                   <p>Enable Viacam can be used as a full alternative or as a complement to a conventional computer mouse.  It is especially useful for people with motor impairments in their hands or their  arms (due to bone injuries, ALS, multiple sclerosis, cerebral palsy, spinal cord  injuries, muscular dystrophy, amputations, etc.). Enable Viacam<strong></strong> provides  them with an effective and reliable solution for human-computer interaction.</p> <p>Core features:</p> <p> </p><ul> <li><b>Hands-Free:</b> Control your computer with intuitive head movements. No need to use your hands — the pointer will obey!</li><li><b>Unobtrusive:</b> Works with any good webcam. No cables, no dots, no additional hardware required.</li> <li><b>Flexible:</b> Click and choose clicking options by way of either pointer dwelling or by external means.</li> <li><b>User-centred:</b> Developed and tested in close collaboration with users from the <a href=""/web/20150502022143/http://www.appctarragona.org/"" target=""_blank"">APPC Cerebral Palsy Centre</a> in Tarragona (Spain).</li> <li><strong>Customizable:</strong> Pointer speed, movement acceleration and smoothness, dwelling time, and many other variables  can be adjusted to fit the user's needs. </li> <li><b>Mature:</b> Based on the award winning <a href=""/web/20150502022143/http://www.facialmouse.com/"" target=""_blank"">Facial Mouse</a> software.</li><li><b>Cross-platform:</b> currently, eViacam runs on Windows 2000/XP/Vista and Linux (KDE/GNOME)<br /></li> </ul> <br /> <p></p>  <h2>Official site</h2> <p>More information and downloads: <a href=""/web/20150502022143/http://viacam.org/"" target=""_blank"">http://viacam.org</a></p>  <h2>License</h2> <p>eViacam is realeased under GNU/GPL license.</p>";"contact_address-mailto:cesar@crea-si.com,project_home_page-http://eviacam.sourceforge.net/";Other function,Using the Mouse,Accessing the Web,Alternative Access,Learning and Education;http://sourceforge.net/projects/eviacam/
"eSpeak text to speech";"eSpeak is a compact free and open source software speech synthesizer for English and other languages, for Linux and Windows.";"<h2>From the developer:</h2><p> eSpeak uses a ""formant synthesis"" method.  This allows many languages to  be provided in a small size.  The speech is clear, and can be used at  high speeds, but is not as natural or smooth as larger synthesizers  which are based on human speech recordings. </p><p> eSpeak is available as: </p><ul><li>A command line program (Linux and Windows) to speak text from a file or from stdin.  </li><li>A shared library version for use by other programs. (On Windows this is a DLL). </li><li>A SAPI5 version for Windows, so it can be used with screen-readers and other programs that support the Windows SAPI5 interface. </li><li>eSpeak has been ported to other platforms, including Solaris and Mac OSX. </li></ul><h3>Features. </h3><ul><li>Includes different Voices, whose characteristics can be altered. </li><li>Can produce speech output as a WAV file. </li><li>SSML (Speech Synthesis Markup Language) is supported (not complete), and also HTML. </li><li>Compact size.  The program and its data, including many languages, totals about 1.4 Mbytes. </li><li><b>Can be used as a front-end to MBROLA diphone voices,</b> see <a href=""/web/20150710182918/http://espeak.sourceforge.net/mbrola.html"">mbrola.html</a>. eSpeak converts text to phonemes with pitch and length information. </li><li>Can translate text into phoneme codes, so it could be adapted as a front end for another speech synthesis engine. </li><li>Potential for other languages. Several are included in varying  stages of progress. Help from native speakers for these or other  languages is welcome. </li><li>Development tools are available for producing and tuning phoneme data. </li></ul>";"contact_address-mailto:jonsd@users.sourceforge.net,project_home_page-http://espeak.sourceforge.net/";Text to Speech,General Tools,Communication,Accessing the Web,Alternative Access,Learning and Education,General Tools;http://espeak.sourceforge.net/download.html
"eStoryMaker";"A simple means for assembling text, picture and sound files into an e-story that supports multiple access means.";"<p> </p><p><b>eStoryMaker</b> is a simple program for assembling an e-story that affords multiple access methods. eStoryMaker can be used to e-book versions of your student's favorite children's books, to recap field trips or special events, to create multimedia social scripts, or to provide a multimedia accounting of each step in a task. eStoryMaker is also designed to work well with Launcher6. In spite of its name, you construct an e-story by placing text, picture and/or sound files in a folder along with the eStoryMaker.exe file. When you open eStoryMaker.exe, it loads page1.txt, page1.jpg and page1.wav (for example.) When your user asks for the next page, eStoryMaker loads the next set of files in the page sequence, if they exist. So, you have to name your picture files, record and name sound files, and create text files. You can use a clipboard text-to-speech program to read your story, if you don't want to bother with recording sound files.</p> <p>There are many freeware tools you can use to help create e-stories. To make e-books from children's books you can use a flatbed scanner, but I often just use a digital camera for quicker results. I take the books outside and shoot the pages in the shade to have good light, but no glare. For picture editing and renaming I recommend using the excellent and free IrfanView program easily obtained from the Internet. To record sound files I most often use the Sound Recorder accessory that comes with Windows. For more precise sound editing, and for converting wav to mp3 files I use the terrific free Audacity program. There are many better free, Internet available alternatives for creating text files than the default Windows Notepad. I have been using a program called EditPad that most importantly supports multiple files being open simultaneously (unlike Notepad.) Finally, I can recommend 2 freeware text-to-speech programs, Deskbot and SayzMe. Both are easily obtained on the Internet and use the freeware Microsoft Agent technology. I prefer Deskbot, and set its options to read the clipboard text only without any extra, distracting animations.</p>";"contact_address-mailto:jamjolu@hotmail.com,project_home_page-http://sites.google.com/site/jamjolu/Home/estorymaker";Educational and Learning,Learning and Education;http://sites.google.com/site/jamjolu/Home/downloads
"Eventcorder";"Eventcorder records and plays back Windows events. With Eventcorder, a sequence of keystrokes and mouse-clicks can be implemented at the touch of a single button.";"<h2 class=""Heading"">From the author:</h2><p><br /></p><p>Eventcorder allows sequences of keystrokes and mouse-clicks (events) to be recorded, and then played back at the touch of a button. It also allows recorded sequences (known as macros) to be edited. The software matches up events with the window for which they were recorded, and will wait for the correct window to open before implementing a particular event, so that events cannot act in the wrong window.</p> <br />";"help-http://www.eventcorder.com/ec_contact.htm,contact_address-mailto:eventcorder@eventcorder.com,project_home_page-http://www.eventcorder.com/eventcorder_moreinfo.htm";Computer Automation,Using the Mouse;http://www.eventcorder.com/ec_downloads.htm
"Everyday Skills";"Switch-activated software that supports teachers in teaching the young people who are deafblind in learning everyday skills.";;"help-http://www.deafblindonline.org.uk/everyday_skills_manual.doc,project_home_page-http://www.deafblindonline.org.uk/,support-http://www.deafblindonline.org.uk/feedback.html";Switch Input Software,Educational and Learning,Learning and Education;
"FatBits";"Fatbits magnifies an area of the screen and paints the giant pixels into a new window, which may be useful if you have a visual impairment. To make the screen even more accessible, you can modify the colours it displays.";"<h2 class=""Heading"">What the authors say:<br /> </h2> <p>FatBits magnifies an area of the screen centered around the mouse pointer and paints the giant pixels into a small, tastefully decorated window. This can be indispensable when you want to see something right down to the last pixel. Once the text has been magnified (up to 20x), Fatbits can also smooth it, and change the colours used. The website contains an online User Manual.</p><p><br /> </p> <h2 class=""Heading"">OATS Comments:</h2> <p>FatBits was originally designed for graphic artists or people designing user interfaces, but it may be relevant to some people with visual impairments.  This has not yet been tested by the OATS team.<br /> </p>";"help-http://www.oatsoft.org/Software/FatBits/help,contact_address-mailto:fatbits@digitalmantra.com,project_home_page-http://www.digitalmantra.com/fatbits/whatis.html";Other function,Viewing the screen;http://www.digitalmantra.com/fatbits/download.html
"Fire Vox";"Fire Vox is an open source, freely available talking browser extension for the Firefox web browser.";"<p>Think of it as a screen reader that is designed especially for Firefox. </p><p>In addition to the basic features that are expected of screen readers, such as being able to identify headings, links, images, etc. and providing navigational assistance, Fire Vox provides support for MathML and CSS speech module properties. It also works on Windows, Macintosh, and Linux. </p><p>CLC-4-TTS is a cross OS compatible (Windows, Mac, Linux) collection of JavaScript functions that can be used for transforming Firefox into a self-voicing browser. This software is open source and is licensed under the terms of the GNU GPL.</p>";"help-http://www.firevox.clcworld.net/developers.html,contact_address-mailto:clc@clcworld.net,project_home_page-http://www.firevox.clcworld.net/,report_a_problem-http://www.firevox.clcworld.net/developers.html";Text to Speech,Viewing the screen,Accessing the Web;http://www.firevox.clcworld.net/downloads.html
"FireFox";"The award-winning Web browser is better than ever. Browse the Web with confidence - Firefox protects you from viruses, spyware and pop-ups. Enjoy improvements to performance, ease of use and privacy. It's easy to import your favorites and settings and get started. Download Firefox now and get the most out of the Web.";"<h2 class=""Heading"">From the authors:<br /></h2><h3 class=""Subheading"">A Better Web Experience</h3><div id=""mainContent"" class=""right"">Firefox 2.0.0.1 has an intuitive interface and blocks viruses, spyware, and popup ads. It delivers Web pages faster than ever. And it’s easy to install and import your favorites. Packed with useful features like tabbed browsing, Live Bookmarks, and an integrated Search bar, Firefox will change the way you experience the Web, for the better.<br /><br /></div><h3 class=""Subheading"">Accessibility</h3><p>Firefox 2.0.0.1 delivers easier navigation for everyone, including those who are visually or motor-impaired. Firefox is the first browser to support DHTML accessibility, which, when enabled by Web authors, allows rich Web applications to be read aloud. Users may navigate with keystrokes rather than mouse clicks, reducing the tabbing required to navigate documents such as spreadsheets. Firefox 1.5 (Windows version) is also the first browser to meet <a href=""/web/20120129115243/http://www.mozilla.com/firefox/vpat.html"">US federal government requirements</a> that software be easily accessible to users with physical impairments. <a href=""/web/20120129115243/http://www.mozilla.org/access/features"" target=""_self"">Full details of Firefox accessibility features.</a><br /></p><h3 class=""Subheading"">Faster Browsing</h3><div id=""mainContent"" class=""right"">Enjoy quick page loading as you navigate back and forward in a browsing session. Improvements to the engine that powers Firefox deliver more accurate display of complex Web sites, support for new Web standards, and better overall performance.<br /><br /></div><h3 class=""Subheading"">Automatic Updates</h3><div id=""mainContent"" class=""right"">The new Software Update feature makes it easy to get the latest security and feature updates to Firefox. Firefox automatically downloads these small updates in the background and prompts you when they are ready to be installed.<br /><br /></div><h3 class=""Subheading"">Tabbed Browsing</h3><div id=""mainContent"" class=""right"">Use <a href=""/web/20120129115243/http://www.mozilla.com/firefox/tabs.html"">tabbed browsing</a> to open multiple Web pages in a single browser window, and quickly flip back and forth. Drag and drop open tabs to keep related pages together.<br /><br /></div><h3 class=""Subheading"">Improved Pop-up Blocking</h3><div id=""mainContent"" class=""right"">Firefox’s built-in pop-up blocker has been enhanced to block more unwanted pop-up and pop-under ads.<br /><br /></div><h3 class=""Subheading"">Integrated Search</h3><div id=""mainContent"" class=""right"">Tap into the power of the Web’s most popular search engines with the <a href=""/web/20120129115243/http://www.mozilla.com/firefox/search.html"">built-in Search bar</a>, and easily add new engines.<br /><br /></div><h3 class=""Subheading"">Live Bookmarks</h3><div id=""mainContent"" class=""right"">Stay up to date with your favorite Web sites and blogs. Use <a href=""/web/20120129115243/http://www.mozilla.com/firefox/livebookmarks.html"">Live Bookmarks</a> that update themselves automatically with the latest content from the Web.<br /><br /></div><h3 class=""Subheading"">Customize Firefox</h3><div id=""mainContent"" class=""right"">Select new button controls for your toolbars, install extensions to add new features, or change the look of your browser with themes - the way Firefox looks and works is under your control.<br /><br /></div><h3 class=""Subheading"">Next Generation Web Support</h3><p>Innovative new Web applications and services deliver a richer Web experience. Support for open Web standards in Firefox ensures you can get the most out of this emerging class of Web-based tools.</p><hr /><p><a href=""/web/20120129115243/http://accessfirefox.com/"" target=""_self"">AccessFirefox</a> showcases the accessibility tools and features that are available for Firefox, and to provide Firefox accessibility information and resources.</p><p></p><p class=""documentDescription"">Firefox, the popular open source web browser, have improved their use of 'accesskeys' which enable you to browse just using the keyboard.</p><p>The link address is: <a href=""/web/20120129115243/http://juicystudio.com/article/numeric-accesskeys-fixed-firefox.php"">http://juicystudio.com/article/numeric-accesskeys-fixed-firefox.php</a> </p><div id=""relatedItems""></div><div class=""discussion""><form action=""/web/20120129115243/http://www.oatsoft.org/Info/News/firefox-fix-access-keys/discussion_reply_form"" method=""post"" name=""reply"" enctype=""application/x-www-form-urlencoded"">Also look at Fire Vox and ""CLiCk, Speak"" for open-source audio assisted access to web pages</form></div>";"help-http://www.mozilla.org/support/firefox/,project_home_page-http://www.mozilla.com/firefox/,report_a_problem-http://www.mozilla.org/bugs/,support-http://forums.mozillazine.org/viewforum.php?f=38";General Tools,Other function,General Tools,Other need;http://www.mozilla.com/en-US/firefox/
"FoxySymbols";"A firefox extension to provide symbol annotation to text content. This will make use of the concept coding framework, but instead of being a server side technology be a client browser extension. It would be useful to add in other useful accessible features for the aac user, but primary focus will be symbol annotation.";;"help-http://www.oatsoft.org/Software/foxysymbols/help,contact_address-mailto:andy.judson@gmail.com";Symbol Library,Accessing the Web,Symbols;
"FoxyVoice";"A Firefox extension that speaks web pages as you browese. Uses Microsoft SAPI for speech on Windows only.";;"help-http://foxyvoice.kenche.info/modules/xoopsfaq/,project_home_page-http://kenche.info/,support-http://foxyvoice.kenche.info/modules/newbb/";Text to Speech,Accessing the Web,Alternative Access,General Tools;
"Free Speech for Android";"Free Speech is a free and open source augmentative and alternative communication (AAC) program that provides a low-cost alternative to dedicated speech generating devices (SGD).";"<p>Free Speech for Android is a free and open source sound board for people who have problems speaking. When you press a button, a sound is played.  <br /> <br />You can use recorded sounds, record new sounds, or generate sounds using the built-in text-to-speech.  All content can be created and edited using your Android device itself. <br /> <br />The full source code for free speech is available at: <br /> <br />https://bitbucket.org/duhrer/free-speech-for-android <br /> <br />For more information and demo videos, check out our listing on the Google Play Store: <br /> <br />https://play.google.com/store/apps/details?id=com.blogspot.tonyatkins.freespeech</p>";"contact_address-mailto:duhrer@gmail.com";Text to Speech,Alternative and Augmentative Communication,Communication;
"gail";"GAIL provides accessibility support for gtk+ by implementing AtkObjects for widgets in gtk+.";"<p>The GAIL library is a GTK+ module.<br /><br />A second download is at:</p><p><a href=""/web/20081121091300/http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.gz"">http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.gz</a><br /></p><p></p>";"contact_address-mailto:Li.Yuan@Sun.COM,project_home_page-http://developer.gnome.org/projects/gap/";General Tools,General Tools;http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.bz2
"Game Accessibility Suite";"Code library and utilities to enhance accessibility to existing and future games (Win32).";"<p>The Game Accessibility Suite [GAS] is a collection of utilities built to make video games more accessible. The current focus is the Win32 platform (esp. Windows XP).  It is released under an MIT-style license.</p><br /><p>Currently, there are a handful of utilities being developed alongside a core library including:<br /></p><ul><li>GASCap, a utility for in-game closed-captioning of DirectX-based video games.</li><li>GASPedal, an in-game utility for switch control of DirectX games.</li><li>GASThrottle, a utility to control the speed of modern games.</li></ul><br />Currently, only GASThrottle is far enough along for a released (functional) prototype.<br /><br />";"help-http://gameaccess.sourceforge.net/,contact_address-mailto:devellison@gmail.com,project_home_page-http://gameaccess.sourceforge.net/,report_a_problem-http://sourceforge.net/projects/gameaccess,support-http://sourceforge.net/forum/?group_id=212119";General Tools,General Tools;http://sourceforge.net/project/showfiles.php?group_id=212119&amp;package_id=258851
"Game Commander";"Game Commander is a voice recognition program designed for games commands, but which can be used for general voice commands.";"<h2 class=""Heading"">What the authors say:<br /></h2><p>Game Commander is a voice control application for games. Many of today's            games have a lot of keyboard commands that can be hard to remember.            Game Commander takes you to the next level of gaming by enabling you            to control most Windows<sup>®</sup> 98/Me/2000/XP games with verbal            commands instead of or in tandem with keyboard, joystick, and mouse            controls. For example, instead of remembering that Alt+Shift+F8 is the            command for lock missiles, you can just say ""Lock Missiles.""<br /></p><h2 class=""Heading"">OATS Comments:</h2><p>Most of the versions of this software are commerical, however the free trial listed here is actually quite useful!  It is not time limited, but limits the number of keystrokes sent per command to one and the number of commands in a list to 5.  This might be OK for some people!<br /></p>";"";Other function,Alternative Access,Other need;http://www.tucows.com/preview/364262
"Gaze Talk";"GazeTalk is a predictive text entry system that has a restricted on-screen keyboard with ambiguous layout for severely disabled people. The main reason for using such a keyboard layout is that it enables the use of an eye tracker with a low spatial resolution (e.g., a web-camera based eye tracker).";"<h2>From the Authors:</h2><p>The goal of the GazeTalk project is to develop an eye-tracking based ACC system that supports several languages, facilitates fast text entry, and is both sufficiently feature-complete to be deployed as the primary AAC tool for users, yet sufficiently flexible and technically advanced to be used for research purposes. The system is designed for several target languages, initially Danish, English, Italian, German and Japanese. </p>  <p><b>Main features:</b></p> <ul class=""tight""><li class=""tight"">type-to-talk</li><li class=""tight"">writing</li><li class=""tight"">email</li><li class=""tight"">web – browser</li><li class=""tight"">Multimedia – player</li><li class=""tight"">PDF – reader</li><li class=""tight"">letter and word prediction, and word completion</li><li class=""tight"">speech output</li><li class=""tight"">can be operated by gaze, headtracking, mouse, joystick, or any other pointing device</li><li class=""tight"">supports step-scanning (new!) </li><li class=""tight"">supports users with low precision in their movements, or trackers with low accuracy</li><li class=""tight"">allows the user to use Dasher inside GazeTalk and to transfer the text written in Dasher back to GazeTalk</li></ul>  <p> GazeTalk 5.0 has been designed and developed by the <a href=""/web/20151225135727/http://www.itu.dk/research/EyeGazeInteraction/"">Eye Gaze Interaction Group</a> at the <a href=""/web/20151225135727/http://www.itu.dk/"">IT University of Copenhagen</a> and the IT-Lab at the Royal School of Library and Information Science, Copenhagen.</p><br /><h2>OATS Comment</h2><p>This may also be a useful predictive communication system for literate people who use a mouse to access the computer (as well as eye-gaze).<br /></p>";"help-http://www.cogain.org/results/applications/results/applications/gazetalk/Short_manual_for_GazeTalk_5_2%20_2.pdf,project_home_page-http://www.gazegroup.org/research/15";On Screen Keyboard Projects,Text to Speech,Alternative and Augmentative Communication,Text input Projects,Communication;http://www.cogain.org/wiki/Gazetalk
"Gnopernicus";"The Gnopernicus project aims to enable users with limited vision, or no vision, to use the Gnome 2 desktop and Gnome/GTK+-2 applications effectively.";"<h2 class=""Heading"">from the Authors</h2><p>By providing automated focus tracking and fullscreen magnification, Gnopernicus aids low-vision Gnome users, and its screen reader features allow low-vision and blind users access to standard GTK+2 and Java-based GUI applications via speech and braille output. By leveraging Gnome 2's built-in accessibility framework, Gnopernicus will make interacting with applications more efficient for these users, and enable use of the Gnome 2 desktop for some users who otherwise would have no access to Gnome. </p><p>Gnopernicus is available from GNOME CVS in pre-release form, but is not yet feature complete. Information on how to build, install, and use Gnopernicus, Gnopernicus features, and project status, is available from <a href=""/web/20150502075521/http://www.baum.ro/gnopernicus.html"">http://www.baum.ro/gnopernicus.html</a> </p>";"help-http://www.baum.ro/gnopernicus.html,contact_address-mailto:mp@baum.de,project_home_page-http://www.baum.ro/index.php?language=en&amp;pagina=produse&amp;subpag=gnopernicus";Text to Speech,Viewing the screen,Accessing the Web,Alternative Access;http://ftp.gnome.org/pub/GNOME/sources/gnopernicus/1.1/
"GOK";"gok: gnome onscreen  keyboard, an open source project.";;"help-http://www.gok.ca/usermanual.shtml,project_home_page-http://www.gok.ca/gok.shtml,report_a_problem-http://bugzilla.gnome.org/enter_bug.cgi?product=gok,support-http://mail.gnome.org/mailman/listinfo/gnome-accessibility-list";On Screen Keyboard Projects,Text input Projects;
"Grid Maker";"An accessory for producing grids for use in EdWord and EdWeb. This can provide a list of words or symbols for the user to choose from when writing, as well as pictures, effects and web addresses.";;"help-http://www.deafblindonline.org.uk/Grid_Editor_2_manual.doc,project_home_page-http://www.deafblindonline.org.uk/";Other function,Other need;http://www.oatsoft.org/Software/grid-maker/downloads/2.x/Sense_GridMaker_setup.exe
"Hark The Sound";"Hark The Sound is a really simple sound game intended for young kids who are visually impaired. It was inspired by my friend and colleague Diane Brauner and was written by Gary Bishop. It is free for educational and fun use.";"<h2 class=""Heading"">From the author:</h2><h3 class=""Subheading""><br /></h3><h3 class=""Subheading"">What is it like?</h3>  <p>The object of the game is to name a sound or tune that is presented as a prompt. A typical round in <em>Name That Animal</em> goes like this:</p>  <ol><li>You hear ""Can you name this animal?""</li><li>Then an animal sound is played, for example a dog barking.</li><li>You use the <em>left</em> or <em>right</em> arrow keys on the keyboard to move through and hear the possible answers. In this case they might be ""Cat"", ""Dog"", ""Elephant"", and ""Horse"".</li><li>In some games, the <em>down</em> arrow key will give a hint about the correct answer.</li><li>When you hear the correct answer, you press the <em>up</em> arrow key to guess.</li><li>If the chosen answer is correct, you will hear a <em>reward</em> sound which might be a crowd cheering, or a musical fan fare. If the answer is incorrect, you will hear ""Try again."".</li><li>The process then repeats playing another one of the sounds for the four animals.</li><li>When all the animals in the group have been played, the game begins another round with four more animals.</li></ol>  <p>When <b>Hark The Sound</b> first starts it says ""Use the left or right arrow keys to choose a game to play."" Using the arrow keys you can move through and hear the choices for games (listed below). When you hear a game you want to play, use the <em>up</em> arrow key to select it.</p><p>  </p><p>The <em>Escape</em> key (often labeled <b>ESC</b> in the upper left corner of the keyboard) will quit the current game and return to the game selections.</p>  <h2>What games are available?</h2>  <p>All the games follow the same general pattern as described above of Question, Prompt, Answers, Reward. Games that ship with version 1.2 of <b>Hark The Sound</b> include:  </p><ul><li>Braille Letters: The question is ""Can you name this Braille letter?"". The prompts are the dots of a letter. The answers are the letter along with a word that begins with that letter to make it easier to hear.</li><li>Braille Whole Word Contractions: The question is ""Can you name this Braille whole word contraction?"" The prompts are the dots in a Braille letter that is a whole word contraction. The word is the answer.</li><li>Counting: Counting repeated animal sounds for numbers one through nine.</li><li>Multiplication drills: The full multiplication table up to 12 times 12. The question is ""What is this product?"". The prompts are products like ""2 times 3"" and the answers are numbers from 0 through 144.</li><li>Name That Animal: Animal sounds are the prompts. The animal's names are the answers.</li><li>Name that capital's State: A challenging game of State Capitals. The question is ""Can you name the state whose capital is..."", the prompts are the names of capital cities. The answers are the names of the 50 states.</li><li>Name that Classical Tune: Midi versions of famous classical music are the prompts. The composer's name and the name of the work are included in the answer.</li><li>Name that color: The question is ""What color is this?"", the prompts are common objects, and the answers are their colors.</li><li>Name That Country Music Tune: Country music classics rendered in Midi. Composer and name are the answer.</li><li>Name that holiday: Identify holidays from hints.</li><li>Name that Kids Tune: Midi tunes like ""Head Shoulders Knees and Toes"".</li><li>Name that Rock and Roll Tune: Classic rock and roll tunes rendered in Midi with the artist and title for the answer.</li><li>Name that Sound: Environmental sounds, such as ""clock ticking"" and ""glass breaking"" are the prompts</li><li>Spelling Words: The prompt is a word spelled out. The answer is the word pronounced.</li><li>State Nick Names: A challenging game to identify the nick name for a state given its name.</li></ul><p><br /></p>";"help-http://www.oatsoft.org/Software/hark-the-sound/help,project_home_page-http://www.cs.unc.edu/Research/assist/Hark/index.html";Educational and Learning,Learning and Education;http://www.cs.unc.edu/~gb/research/hark-the-sound/install-instructions.html
"Hawking Toolbar";"Makes the web accessible for users with motor skill impairments";;"contact_address-mailto:brett.clippingdale@gmail.com,project_home_page-http://www.clippingdale.com/accessibility/hawking/hawking.html";Switch Input Software,Alternative and Augmentative Communication,Accessing the Web;http://www.clippingdale.com/accessibility/hawking/status.html
"Hotspots";"Hotspots is now open source and public domain or free software. It may be used by a number of users on one computer or by one user on a number of different computers.";;"contact_address-mailto:colven@ace-centre.org.uk";Text to Speech,Computer Automation,Switch Input Software,General Tools,Using the Mouse,Alternative Access,General Tools;http://www.oatsoft.org/Software/hotspots/downloads/2.o/HSZipped.zip
"ICUTalk";"ICUTalk was a research project, funded by the Engineering and Physical Sciences Research Council (EPSRC) from 1999 to 2002. The project developed an Augmentative and Alternative Communication (AAC) system to help patients in Intensive Care Units (ICU) who are temporarily unable to speak due to their medical condition or treatment, namely the intubation procedure. This was a multi-disciplinary collaborative project involving staff from the University of Dundee (School of Computing and the School of Nursing &amp; Midwifery)  and Ninewells Hospital, Dundee (Speech &amp; Language Therapy and Intensive Care Unit). Andy Judson was the software developer and Professor Ian Ricketts was the principal investigator.";;"contact_address-mailto:andy.judson@gmail.com";Alternative and Augmentative Communication,Communication;
"IDAIR";"An opensource platform independant daisy reader";;"help-http://www.oatsoft.org/Software/idair/help,project_home_page-http://idair.sourceforge.net/";Other function,Other need;
"Inclusive CD Player";"A free, switch accessible CD player for Windows 95 onwards.";;"help-http://www.inclusive.co.uk/downloads/inc_cd_readme.doc,project_home_page-http://www.inclusive.co.uk/downloads/downloads.shtml#cdplayer";Educational and Learning,Learning and Education;http://www.inclusive.co.uk/downloads/Inclusive_CD_Player.exe
"Inclusive Serial Switch Driver";"A stand-alone serial switch driver for Windows, programmed to send the standard keys of Space and Return.";"<ul><li>For single or two switch access. <br /></li><li>Option to send a continuous stream of keypresses or a single keypress. <br /></li><li>Send a selection of other commonly used keypresses such as function keys and number keys.<br /></li></ul>";"help-http://www.oatsoft.org/Software/inclusive-serial-switch-driver/help,project_home_page-http://www.inclusive.co.uk/downloads/downloads.shtml#serialdriver";Switch Input Software,Alternative Access;http://www.inclusive.co.uk/downloads/downloads.shtml#serialdriver
"iRotate";"Allows you to rotate the screen by 90,180 and 270 degrees";;"help-http://www.oatsoft.org/Software/irotate/help,project_home_page-http://www.entechtaiwan.com/util/irotate.shtm,support-http://www.entechtaiwan.com/forums/";General Tools,General Tools;http://www.entechtaiwan.com/files/irotate.exe
"Jambu";"Jambu makes the web easier to access for those who interact with computers using switches and head mice or other types of Alternative Input device. It is designed for users with mobility  impairments who find keyboard and mice difficult or impossible to use.";;"contact_address-mailto:steve@fullmeasure.co.uk,project_home_page-http://www.oatsoft.org/trac/jambu,report_a_problem-http://www.oatsoft.org/trac/jambu/query";On Screen Keyboard Projects,Alternative and Augmentative Communication,Accessing the Web,Alternative Access,General Tools;
"Joystick 2 Mouse 3";"Joystick 2 Mouse lets you control your mouse and keyboard using your joystick or gamepad.";"<p>Joystick 2 Mouse 3 let's you control the mouse and keyboard using your joystick or gamepad.<br /><br />Joystick 2 Mouse has many applications:  				 				</p><ol><li>Remote controller.</li><li>Aid to people with physical dissabilities.</li><li>Alliviate wrist stress to control the mouse</li></ol><p></p> 				<b>	</b> This program allows you to map your joystick's buttons, axes, and POV and assign each button an action. This program also lets you control each of the axes' sensitivity, and threshold. You can enjoy different profiles, and set a number of ""shift-buttons"" that can let you assign more than one action to each button, as well as add custom actions to the predefined collection. It supports up to 16 joysticks, with 32 buttons, 6 axes, and POV each.";"help-http://atzitznet.no-ip.org/Joy2Mouse3/help.html,project_home_page-http://atzitznet.no-ip.org/Joy2Mouse3/index.html";Other function,Using the Mouse,Alternative Access;http://atzitznet.no-ip.org/Joy2Mouse3/index.html
"JoyToKey";"JoyToKey enables PC game controllers to mimic a mouse and the keyboard. It is a freeware utility which can be of great use to disabled users.";"<p>JoyToKey is a keyboard and mouse emulator for joysticks. It converts joystick input into keyboard input (and mouse input). Use it when you want to control an application with joysticks that doesn't support joystick input. If you wish, you can control even Word, Excel, etc. with joysticks!</p> <p>It is also a way for <a href=""/web/20130727181124/http://en.wikipedia.org/wiki/Switch_Access"" target=""_blank"">accessibility switch</a> users to access PCs when using a switch adapted game controller. These can be <a href=""/web/20130727181124/http://www.oneswitch.org.uk/1shop.htm"">bought</a> or built following <a href=""/web/20130727181124/http://www.oneswitch.org.uk/4/DIY/index.htm"">D.I.Y. guides</a>.</p>";"help-http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm,project_home_page-http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm";Other function,Using the Mouse,Alternative Access;http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm
